session_id,item_id,rating
7,276,1
7,277,1
7,278,1
7,279,1
7,280,1
7,281,1
7,282,1
7,283,1
7,48,1
7,284,1
7,285,1
7,286,1
7,287,1
7,288,1
7,289,1
7,290,1
7,291,1
7,39,1
7,10,1
7,64,1
7,11,1
7,292,1
7,95,1
7,293,1
7,294,1
7,140,1
7,295,1
7,296,1
7,297,1
7,298,1
7,299,1
7,300,1
7,301,1
7,302,1
7,303,1
7,304,1
7,305,1
7,306,1
7,307,1
7,308,1
7,309,1
7,310,1
7,311,1
7,312,1
7,104,1
7,313,1
7,314,1
7,315,1
7,316,1
7,317,1
7,103,1
7,318,1
7,319,1
7,320,1
7,321,1
7,322,1
7,323,1
7,324,1
7,325,1
7,326,1
7,327,1
7,328,1
7,26,1
7,329,1
7,330,1
7,331,1
7,332,1
7,333,1
7,334,1
7,335,1
7,336,1
7,337,1
7,338,1
7,339,1
7,174,1
7,188,1
7,105,1
7,340,1
7,341,1
7,342,1
7,343,1
7,344,1
7,345,1
7,346,1
7,186,1
7,347,1
7,348,1
7,349,1
7,350,1
7,351,1
7,77,1
7,352,1
7,145,1
7,353,1
7,354,1
7,355,1
7,356,1
7,357,1
7,358,1
7,359,1
7,360,1
7,361,1
7,362,1
7,363,1
7,364,1
7,365,1
7,366,1
7,143,1
7,162,1
7,367,1
7,109,1
7,368,1
7,369,1
7,370,1
7,371,1
7,372,1
7,373,1
7,374,1
7,375,1
7,376,1
8,377,1
8,359,1
8,174,1
8,378,1
8,362,1
8,379,1
8,183,1
8,380,1
9,381,1
9,382,1
9,20,1
9,383,1
9,384,1
9,385,1
9,386,1
9,387,1
9,388,1
9,389,1
9,390,1
9,391,1
9,392,1
9,393,1
9,394,1
9,395,1
9,396,1
9,397,1
9,398,1
9,399,1
9,400,1
9,401,1
9,402,1
9,403,1
9,404,1
9,405,1
9,406,1
9,407,1
9,408,1
9,409,1
9,410,1
9,411,1
9,412,1
9,413,1
9,414,1
9,415,1
9,416,1
9,417,1
9,418,1
9,419,1
9,420,1
9,55,1
9,421,1
9,422,1
9,423,1
9,424,1
9,425,1
9,426,1
9,427,1
9,428,1
9,429,1
9,430,1
9,431,1
9,432,1
9,433,1
9,434,1
9,435,1
9,436,1
9,89,1
9,437,1
9,438,1
9,439,1
9,440,1
9,441,1
9,442,1
9,443,1
9,444,1
9,445,1
9,446,1
9,447,1
9,448,1
9,449,1
9,450,1
9,451,1
9,452,1
9,453,1
9,454,1
10,455,1
10,456,1
10,457,1
10,458,1
10,48,1
10,459,1
10,460,1
10,461,1
10,462,1
10,463,1
10,327,1
10,464,1
10,465,1
10,466,1
10,467,1
10,468,1
10,469,1
10,470,1
11,377,1
11,197,1
11,378,1
11,294,1
11,471,1
11,472,1
11,318,1
11,473,1
11,474,1
11,475,1
11,476,1
11,477,1
11,478,1
11,479,1
11,480,1
11,237,1
11,481,1
11,482,1
12,483,1
12,9,1
12,360,1
12,33,1
12,484,1
12,485,1
12,486,1
12,386,1
12,235,1
12,487,1
12,488,1
12,489,1
12,75,1
12,76,1
12,490,1
12,491,1
12,236,1
12,391,1
12,492,1
12,493,1
12,494,1
12,495,1
12,496,1
12,497,1
12,498,1
12,23,1
13,359,1
13,43,1
13,499,1
13,474,1
13,197,1
13,202,1
13,500,1
13,171,1
13,501,1
13,502,1
13,480,1
13,503,1
13,504,1
13,505,1
13,200,1
13,506,1
13,40,1
13,507,1
13,508,1
13,509,1
13,510,1
13,511,1
14,512,1
14,513,1
14,296,1
14,514,1
14,515,1
14,516,1
14,517,1
14,26,1
14,224,1
14,518,1
14,519,1
15,64,1
15,520,1
15,521,1
15,522,1
15,77,1
15,523,1
15,322,1
15,524,1
15,525,1
15,526,1
15,527,1
15,329,1
15,528,1
15,529,1
16,530,1
16,531,1
16,532,1
16,533,1
16,90,1
16,39,1
16,534,1
16,535,1
16,536,1
16,537,1
16,538,1
16,539,1
16,540,1
17,362,1
17,205,1
17,541,1
17,542,1
17,364,1
17,377,1
18,543,1
18,544,1
18,491,1
18,237,1
18,545,1
18,381,1
18,23,1
18,197,1
18,428,1
18,546,1
18,498,1
18,547,1
18,548,1
18,549,1
18,490,1
18,550,1
18,377,1
18,551,1
18,321,1
18,358,1
19,70,1
19,176,1
19,522,1
19,523,1
19,552,1
19,553,1
19,106,1
19,554,1
19,555,1
19,78,1
19,556,1
19,557,1
19,558,1
19,559,1
19,560,1
19,16,1
19,29,1
19,169,1
19,561,1
19,562,1
19,563,1
19,564,1
20,78,1
20,565,1
20,566,1
20,567,1
20,33,1
20,203,1
20,568,1
20,569,1
20,570,1
20,571,1
20,572,1
20,573,1
20,574,1
20,575,1
20,576,1
20,577,1
20,578,1
20,579,1
20,580,1
20,581,1
20,582,1
21,213,1
21,216,1
21,542,1
21,583,1
21,584,1
21,243,1
21,298,1
22,585,1
22,586,1
22,158,1
22,587,1
22,39,1
22,64,1
22,11,1
22,70,1
22,176,1
22,588,1
22,589,1
22,590,1
22,131,1
22,206,1
22,591,1
22,592,1
22,593,1
22,594,1
22,595,1
22,596,1
22,597,1
22,598,1
22,599,1
22,600,1
22,601,1
22,602,1
22,603,1
22,604,1
22,493,1
22,605,1
22,606,1
22,607,1
22,608,1
22,125,1
22,609,1
22,610,1
22,611,1
22,612,1
22,613,1
22,614,1
22,615,1
23,616,1
23,617,1
23,190,1
23,618,1
23,619,1
23,620,1
23,587,1
23,39,1
23,176,1
23,295,1
23,547,1
23,621,1
23,622,1
23,623,1
23,624,1
23,625,1
23,626,1
23,627,1
23,628,1
23,629,1
23,630,1
23,631,1
23,632,1
23,633,1
23,634,1
23,635,1
23,360,1
23,636,1
23,393,1
23,637,1
23,122,1
23,247,1
23,638,1
23,639,1
24,640,1
24,641,1
24,642,1
24,635,1
24,616,1
24,189,1
24,643,1
24,644,1
24,645,1
24,646,1
24,647,1
24,358,1
24,23,1
24,648,1
24,56,1
24,360,1
24,70,1
24,194,1
24,196,1
24,197,1
24,508,1
24,227,1
24,649,1
24,490,1
24,17,1
24,498,1
24,547,1
24,650,1
24,651,1
24,652,1
24,653,1
24,654,1
24,655,1
24,622,1
24,656,1
24,657,1
24,658,1
24,659,1
24,660,1
24,661,1
24,662,1
24,663,1
24,664,1
24,665,1
24,666,1
24,667,1
24,668,1
24,669,1
24,670,1
24,671,1
24,672,1
24,264,1
24,673,1
24,630,1
24,674,1
24,675,1
24,676,1
24,677,1
24,678,1
24,679,1
24,680,1
24,681,1
24,682,1
24,683,1
24,684,1
24,685,1
24,686,1
24,687,1
24,688,1
24,689,1
24,690,1
24,28,1
24,691,1
24,692,1
24,693,1
24,694,1
24,695,1
24,696,1
24,697,1
24,698,1
24,699,1
24,634,1
24,617,1
24,638,1
24,26,1
24,538,1
24,700,1
24,478,1
24,701,1
24,702,1
24,530,1
24,247,1
24,703,1
24,704,1
24,705,1
24,706,1
24,707,1
24,708,1
24,632,1
24,709,1
24,710,1
24,711,1
24,712,1
24,190,1
24,620,1
24,491,1
24,713,1
24,714,1
24,715,1
24,716,1
24,717,1
24,718,1
24,719,1
24,720,1
24,721,1
24,621,1
24,59,1
24,722,1
24,628,1
24,723,1
24,724,1
24,725,1
24,726,1
24,727,1
24,728,1
24,729,1
24,730,1
24,623,1
24,629,1
24,633,1
24,731,1
24,428,1
24,322,1
24,732,1
24,733,1
24,734,1
24,735,1
24,736,1
24,737,1
24,61,1
24,738,1
24,739,1
24,619,1
24,22,1
24,740,1
24,741,1
24,544,1
24,174,1
24,51,1
24,27,1
24,742,1
24,743,1
24,586,1
24,193,1
24,98,1
24,239,1
24,744,1
24,745,1
24,746,1
24,625,1
25,747,1
25,748,1
25,749,1
25,750,1
25,751,1
25,752,1
25,753,1
25,754,1
25,516,1
25,755,1
25,756,1
25,155,1
25,757,1
26,659,1
26,758,1
26,759,1
26,1,1
26,23,1
26,38,1
26,292,1
26,760,1
26,426,1
26,660,1
26,761,1
26,762,1
26,269,1
26,763,1
26,31,1
26,98,1
26,206,1
26,764,1
26,765,1
26,111,1
26,703,1
26,766,1
26,193,1
26,767,1
26,768,1
26,30,1
26,769,1
26,770,1
26,771,1
26,772,1
26,587,1
26,19,1
26,773,1
26,104,1
26,538,1
26,774,1
26,775,1
26,550,1
26,776,1
26,777,1
26,778,1
26,779,1
26,658,1
26,780,1
26,596,1
26,781,1
26,782,1
26,783,1
26,784,1
26,785,1
26,786,1
26,273,1
26,787,1
26,788,1
26,789,1
26,191,1
26,54,1
26,2,1
26,39,1
26,26,1
26,43,1
26,168,1
26,790,1
26,579,1
26,791,1
26,792,1
26,793,1
26,794,1
26,795,1
26,796,1
26,379,1
26,797,1
26,742,1
26,135,1
26,798,1
26,799,1
26,225,1
26,800,1
26,801,1
26,802,1
26,803,1
26,804,1
26,47,1
26,805,1
26,806,1
26,807,1
26,235,1
26,512,1
26,808,1
26,539,1
26,735,1
26,701,1
26,809,1
26,810,1
26,564,1
26,555,1
26,562,1
26,78,1
26,142,1
26,563,1
26,79,1
26,811,1
26,461,1
26,661,1
26,812,1
26,813,1
26,814,1
26,14,1
26,815,1
26,601,1
26,301,1
26,816,1
26,817,1
26,818,1
26,819,1
26,820,1
26,821,1
26,822,1
26,119,1
26,823,1
26,824,1
26,825,1
26,826,1
26,827,1
26,828,1
26,829,1
26,830,1
26,675,1
26,677,1
26,831,1
26,832,1
26,833,1
26,834,1
26,835,1
26,836,1
26,837,1
26,838,1
26,839,1
26,840,1
26,841,1
26,842,1
26,843,1
26,844,1
26,845,1
26,846,1
26,381,1
26,22,1
26,847,1
26,360,1
26,15,1
26,848,1
26,849,1
26,42,1
26,850,1
26,66,1
26,590,1
26,851,1
26,362,1
26,201,1
26,852,1
26,282,1
26,853,1
26,854,1
26,160,1
26,161,1
26,167,1
26,855,1
26,72,1
26,468,1
26,501,1
26,207,1
26,102,1
26,215,1
26,103,1
26,224,1
26,856,1
26,857,1
26,232,1
26,858,1
26,859,1
26,860,1
26,385,1
26,861,1
26,73,1
26,592,1
26,593,1
26,862,1
26,863,1
26,864,1
26,48,1
26,865,1
26,866,1
26,867,1
26,868,1
26,869,1
26,476,1
26,870,1
26,871,1
26,872,1
26,873,1
26,76,1
26,874,1
26,875,1
26,876,1
26,877,1
26,523,1
26,141,1
26,878,1
26,428,1
26,429,1
26,728,1
26,879,1
26,880,1
26,650,1
26,331,1
26,881,1
26,882,1
26,883,1
26,884,1
26,885,1
26,886,1
26,595,1
26,887,1
26,888,1
26,889,1
26,890,1
26,249,1
26,891,1
26,892,1
26,893,1
26,894,1
26,300,1
26,895,1
26,896,1
26,897,1
26,898,1
26,899,1
26,323,1
26,900,1
26,50,1
26,901,1
26,285,1
26,902,1
26,416,1
26,903,1
26,904,1
26,565,1
26,905,1
26,906,1
26,907,1
26,908,1
26,909,1
26,910,1
26,911,1
26,912,1
26,913,1
26,914,1
26,915,1
26,916,1
26,917,1
26,332,1
26,918,1
26,919,1
26,920,1
26,921,1
26,922,1
26,923,1
26,924,1
26,925,1
26,926,1
26,927,1
26,928,1
26,929,1
26,930,1
26,931,1
26,535,1
26,932,1
26,933,1
26,934,1
26,935,1
26,605,1
26,936,1
26,937,1
26,369,1
26,938,1
26,939,1
26,940,1
26,941,1
26,942,1
26,943,1
26,944,1
26,289,1
26,163,1
26,668,1
26,608,1
26,945,1
26,946,1
26,536,1
26,548,1
26,947,1
26,948,1
26,949,1
26,950,1
26,951,1
26,313,1
26,263,1
26,82,1
26,952,1
26,953,1
26,954,1
26,955,1
26,956,1
26,957,1
26,958,1
26,959,1
26,960,1
26,961,1
26,558,1
26,962,1
26,265,1
26,963,1
26,964,1
26,965,1
26,966,1
26,673,1
26,967,1
26,968,1
26,969,1
26,676,1
26,970,1
26,971,1
26,972,1
26,304,1
26,973,1
26,974,1
26,975,1
26,976,1
26,977,1
26,978,1
26,979,1
26,980,1
26,981,1
26,982,1
26,983,1
26,984,1
26,985,1
26,683,1
26,986,1
26,987,1
26,988,1
26,989,1
26,990,1
26,991,1
26,288,1
26,992,1
26,993,1
26,994,1
26,995,1
26,996,1
26,997,1
26,998,1
26,999,1
26,1000,1
26,1001,1
26,1002,1
26,1003,1
26,1004,1
26,339,1
26,1005,1
26,86,1
26,1006,1
26,1007,1
26,1008,1
26,1009,1
26,1010,1
26,1011,1
26,1012,1
26,1013,1
26,1014,1
26,1015,1
26,1016,1
26,1017,1
26,1018,1
26,1019,1
26,1020,1
26,1021,1
26,1022,1
26,1023,1
26,1024,1
26,1025,1
26,1026,1
26,1027,1
26,1028,1
26,1029,1
26,20,1
26,1030,1
26,293,1
26,1031,1
26,1032,1
26,1033,1
26,216,1
26,1034,1
26,1035,1
26,1036,1
26,1037,1
26,1038,1
26,714,1
26,88,1
26,1039,1
26,146,1
26,1040,1
26,1041,1
26,1042,1
26,1043,1
26,1044,1
26,1045,1
26,1046,1
26,370,1
26,1047,1
26,1048,1
26,1049,1
26,1050,1
26,1051,1
26,1052,1
26,1053,1
26,1054,1
26,1055,1
26,1056,1
26,1057,1
26,1058,1
26,533,1
26,1059,1
26,1060,1
26,1061,1
26,1062,1
26,687,1
26,1063,1
26,1064,1
26,688,1
26,1065,1
26,1066,1
26,1067,1
26,328,1
26,1068,1
26,1069,1
26,1070,1
26,1071,1
26,37,1
26,1072,1
26,1073,1
26,364,1
26,1074,1
26,1075,1
26,1076,1
26,95,1
26,345,1
26,1077,1
26,240,1
26,1078,1
27,510,1
27,140,1
27,511,1
27,507,1
27,347,1
27,196,1
27,1079,1
28,587,1
28,359,1
28,174,1
28,464,1
28,40,1
28,1080,1
28,57,1
28,63,1
28,64,1
28,315,1
28,43,1
28,193,1
28,94,1
28,1081,1
28,95,1
28,760,1
28,1082,1
28,1083,1
28,173,1
28,196,1
28,197,1
28,1084,1
28,511,1
28,378,1
28,499,1
28,507,1
28,379,1
28,294,1
28,316,1
28,1085,1
28,1086,1
28,345,1
28,1087,1
28,1088,1
28,465,1
28,1089,1
28,1090,1
28,317,1
28,199,1
28,1091,1
28,1031,1
28,200,1
28,177,1
28,1092,1
28,362,1
28,1093,1
28,201,1
28,510,1
28,1094,1
28,1095,1
28,1096,1
28,98,1
28,282,1
28,742,1
28,101,1
28,204,1
28,383,1
28,171,1
28,178,1
28,1097,1
28,1098,1
28,1099,1
28,44,1
28,347,1
28,472,1
28,205,1
28,188,1
28,179,1
28,206,1
28,214,1
28,215,1
28,217,1
28,103,1
28,224,1
28,318,1
28,800,1
28,801,1
28,1100,1
28,181,1
28,1073,1
28,350,1
28,1101,1
28,521,1
28,863,1
28,1102,1
28,1103,1
28,320,1
28,140,1
28,1104,1
28,474,1
28,870,1
28,478,1
28,1105,1
28,1106,1
28,1035,1
28,1107,1
28,1108,1
28,1109,1
28,1110,1
28,1037,1
28,1111,1
28,1112,1
28,77,1
28,141,1
28,237,1
28,808,1
28,17,1
28,1079,1
28,1113,1
28,1114,1
28,551,1
28,1115,1
28,810,1
28,322,1
28,778,1
28,729,1
28,883,1
28,524,1
28,249,1
28,1116,1
28,1117,1
28,182,1
28,1118,1
28,367,1
28,466,1
28,1119,1
28,1120,1
28,1121,1
28,1122,1
28,1123,1
28,1039,1
28,109,1
28,183,1
28,250,1
28,1124,1
28,341,1
28,1125,1
28,1126,1
28,1127,1
28,1128,1
28,1129,1
28,14,1
28,399,1
28,1130,1
28,1131,1
28,1132,1
28,910,1
28,911,1
28,1133,1
28,1134,1
28,255,1
28,1135,1
28,403,1
28,820,1
28,1136,1
28,1137,1
28,1138,1
28,1139,1
28,407,1
28,1140,1
28,119,1
28,1141,1
28,1142,1
28,1143,1
28,1144,1
28,1145,1
28,1146,1
28,1147,1
28,1148,1
28,355,1
28,964,1
28,1149,1
28,1150,1
28,1151,1
28,357,1
28,1152,1
28,1153,1
28,1154,1
28,1155,1
28,1156,1
28,1157,1
28,157,1
28,1158,1
28,1159,1
28,1160,1
28,1161,1
28,1162,1
28,1163,1
28,1164,1
28,1165,1
28,1166,1
28,1167,1
28,1168,1
28,175,1
29,359,1
29,57,1
29,292,1
29,1169,1
29,1170,1
29,507,1
29,1039,1
30,1171,1
30,344,1
30,40,1
30,360,1
30,1172,1
30,63,1
30,850,1
30,1173,1
30,94,1
30,1082,1
30,196,1
30,197,1
30,379,1
30,1089,1
30,1174,1
30,346,1
30,282,1
30,1099,1
30,205,1
30,538,1
30,1175,1
30,140,1
30,1111,1
30,1176,1
30,748,1
30,237,1
30,389,1
30,428,1
30,551,1
30,881,1
30,1177,1
30,1178,1
30,1179,1
30,1039,1
30,1180,1
30,812,1
30,1181,1
30,1182,1
30,910,1
30,1183,1
30,1184,1
30,1185,1
30,1186,1
30,1187,1
30,1188,1
30,1189,1
30,1190,1
30,706,1
30,1191,1
30,1192,1
30,1193,1
30,1194,1
30,1195,1
30,1196,1
30,990,1
30,1056,1
30,1197,1
30,1198,1
30,413,1
30,414,1
30,1199,1
30,1200,1
30,731,1
30,1201,1
30,533,1
30,723,1
30,1202,1
30,1203,1
30,23,1
30,174,1
30,1088,1
30,1204,1
30,199,1
30,800,1
30,1100,1
30,364,1
30,777,1
30,78,1
30,1205,1
30,1206,1
30,172,1
30,817,1
30,1207,1
30,1208,1
30,1209,1
30,1210,1
30,1211,1
30,1212,1
30,1213,1
30,1160,1
30,1214,1
30,1215,1
30,1037,1
30,1216,1
30,1217,1
30,358,1
30,1085,1
30,345,1
30,1218,1
30,1219,1
30,608,1
30,263,1
30,1220,1
30,1221,1
30,320,1
30,477,1
30,810,1
30,1222,1
30,1223,1
30,891,1
30,920,1
30,1224,1
30,1225,1
30,1226,1
30,550,1
31,358,1
31,790,1
31,857,1
31,587,1
31,95,1
31,810,1
31,1227,1
32,31,1
32,283,1
32,104,1
32,295,1
32,240,1
32,433,1
32,1228,1
32,62,1
33,613,1
33,1229,1
33,563,1
33,522,1
33,593,1
33,873,1
33,487,1
33,895,1
33,1230,1
33,1231,1
34,374,1
34,583,1
34,364,1
34,298,1
34,767,1
34,584,1
34,1232,1
34,1233,1
35,359,1
35,362,1
35,292,1
35,1084,1
35,796,1
35,1234,1
35,205,1
35,350,1
35,1235,1
35,1236,1
35,1237,1
35,1238,1
35,1239,1
35,1137,1
35,31,1
35,345,1
35,1240,1
35,1103,1
35,74,1
35,1112,1
35,77,1
35,1079,1
35,1118,1
35,466,1
35,1125,1
35,174,1
35,173,1
35,197,1
35,511,1
35,316,1
35,346,1
35,797,1
35,201,1
35,1099,1
35,318,1
35,1102,1
35,431,1
35,884,1
35,889,1
35,1121,1
35,1241,1
35,1242,1
35,1130,1
35,1243,1
35,1244,1
35,1245,1
35,1246,1
35,836,1
35,1247,1
35,1248,1
35,1249,1
35,1250,1
35,1251,1
35,1252,1
35,40,1
35,43,1
35,507,1
35,1253,1
35,317,1
35,1091,1
35,200,1
35,224,1
35,859,1
35,1254,1
35,484,1
35,1255,1
35,1109,1
35,748,1
35,322,1
35,1256,1
35,1126,1
35,1257,1
35,150,1
35,1258,1
35,1259,1
35,760,1
35,1107,1
35,1228,1
35,1260,1
35,1150,1
35,1158,1
35,1138,1
35,1119,1
36,230,1
36,1261,1
36,982,1
36,1262,1
36,898,1
36,48,1
36,74,1
36,322,1
36,359,1
36,872,1
36,1263,1
36,23,1
36,295,1
36,1264,1
36,122,1
36,70,1
36,296,1
36,53,1
36,253,1
36,586,1
36,194,1
36,104,1
36,331,1
36,1265,1
36,662,1
36,1266,1
36,648,1
36,1267,1
36,1268,1
36,1269,1
36,240,1
36,106,1
36,326,1
36,624,1
36,103,1
36,1270,1
36,98,1
36,1271,1
36,946,1
36,1272,1
36,1273,1
36,291,1
36,64,1
36,137,1
36,1274,1
36,1275,1
37,26,1
37,194,1
37,1276,1
37,1274,1
37,1277,1
37,1278,1
37,1279,1
37,39,1
37,360,1
37,1280,1
37,788,1
37,165,1
37,1281,1
37,838,1
38,1282,1
38,3,1
38,31,1
38,849,1
38,170,1
38,1081,1
38,292,1
38,851,1
38,169,1
38,803,1
38,76,1
38,1283,1
38,564,1
38,1284,1
38,1285,1
38,1228,1
38,1274,1
38,1286,1
38,1287,1
38,1288,1
38,1289,1
38,324,1
38,1290,1
38,1291,1
38,1185,1
38,1292,1
38,1293,1
38,1294,1
38,956,1
38,1053,1
38,1295,1
38,1296,1
38,1297,1
38,327,1
38,520,1
38,1298,1
38,139,1
38,47,1
38,48,1
38,1299,1
38,322,1
38,560,1
38,1300,1
38,1301,1
38,1302,1
38,1190,1
38,439,1
38,1303,1
38,1304,1
38,1305,1
38,344,1
38,1306,1
38,1240,1
38,1307,1
38,1308,1
39,54,1
39,22,1
39,587,1
39,23,1
39,39,1
39,26,1
39,63,1
39,850,1
39,95,1
39,194,1
39,1309,1
39,208,1
39,1104,1
39,1255,1
39,874,1
39,748,1
39,529,1
39,1262,1
39,560,1
39,561,1
39,78,1
39,1310,1
39,18,1
39,1311,1
39,814,1
39,1312,1
39,1313,1
39,1314,1
39,1315,1
39,403,1
39,1316,1
39,1317,1
39,1318,1
39,1319,1
39,1320,1
39,1321,1
39,1322,1
39,1323,1
39,36,1
39,2,1
39,37,1
39,344,1
39,648,1
39,31,1
39,848,1
39,192,1
39,64,1
39,315,1
39,193,1
39,128,1
39,282,1
39,295,1
39,1324,1
39,813,1
39,1325,1
39,1326,1
39,150,1
39,1266,1
39,1327,1
39,1328,1
40,54,1
40,1329,1
40,1330,1
40,382,1
40,55,1
40,39,1
40,360,1
40,31,1
40,1172,1
40,848,1
40,26,1
40,849,1
40,850,1
40,64,1
40,20,1
40,193,1
40,773,1
40,1173,1
40,579,1
40,1081,1
40,292,1
40,175,1
40,176,1
40,1331,1
40,1082,1
40,195,1
40,98,1
40,101,1
40,1077,1
40,384,1
40,1233,1
40,206,1
40,137,1
40,208,1
40,102,1
40,213,1
40,224,1
40,859,1
40,1254,1
40,1332,1
40,1333,1
40,1334,1
40,484,1
40,1335,1
40,522,1
40,804,1
40,364,1
40,47,1
40,295,1
40,1336,1
40,1337,1
40,1338,1
40,805,1
40,807,1
40,1339,1
40,1340,1
40,74,1
40,1255,1
40,1341,1
40,872,1
40,1342,1
40,1343,1
40,873,1
40,487,1
40,425,1
40,488,1
40,874,1
40,388,1
40,1344,1
40,512,1
40,62,1
40,12,1
40,515,1
40,1345,1
40,1346,1
40,1347,1
40,1348,1
40,77,1
40,1283,1
40,1349,1
40,1350,1
40,748,1
40,765,1
40,1351,1
40,1352,1
40,549,1
40,551,1
40,810,1
40,776,1
40,1353,1
40,777,1
40,552,1
40,553,1
40,562,1
40,778,1
40,563,1
40,1354,1
40,430,1
40,49,1
40,1355,1
40,1356,1
40,755,1
40,1357,1
40,326,1
40,1358,1
40,1285,1
40,1359,1
40,757,1
40,1360,1
40,1270,1
40,433,1
40,1361,1
40,886,1
40,1265,1
40,143,1
40,1228,1
40,1302,1
40,890,1
40,1362,1
40,1363,1
40,1364,1
40,1365,1
40,1366,1
40,1367,1
40,1368,1
40,1267,1
40,1288,1
40,1369,1
40,1370,1
40,1371,1
40,1372,1
40,1373,1
40,1374,1
40,60,1
40,1375,1
40,1376,1
40,1377,1
40,146,1
40,1378,1
40,14,1
40,1206,1
40,1379,1
40,1380,1
40,1381,1
40,401,1
40,434,1
40,1133,1
40,1382,1
40,1383,1
40,1384,1
40,1385,1
40,916,1
40,1386,1
40,1387,1
40,1388,1
40,1389,1
40,1390,1
40,1391,1
40,603,1
40,604,1
40,403,1
40,1185,1
40,1268,1
40,1392,1
40,1393,1
40,820,1
40,1394,1
40,1395,1
40,1396,1
40,1397,1
40,1398,1
40,1399,1
40,1400,1
40,1188,1
40,1401,1
40,1402,1
40,1403,1
40,1404,1
40,1405,1
40,1406,1
40,1407,1
40,1408,1
40,1409,1
40,1410,1
40,1411,1
40,1412,1
40,1413,1
40,1414,1
40,1415,1
40,1416,1
40,439,1
40,948,1
40,1417,1
40,1418,1
40,1419,1
40,1420,1
40,1421,1
40,556,1
40,1422,1
40,1423,1
40,1424,1
40,1425,1
40,1426,1
40,1427,1
40,1428,1
40,962,1
40,1429,1
40,1430,1
40,1431,1
40,964,1
40,966,1
40,1432,1
40,1433,1
40,1434,1
40,1435,1
40,1230,1
40,1436,1
40,1437,1
40,1438,1
40,1439,1
40,1440,1
40,1441,1
