session_id,item_id,rating
45,1117,1
45,3250,1
45,2569,1
45,3588,1
45,1741,1
45,1545,1
45,2592,1
45,2007,1
45,198,1
45,228,1
45,1460,1
45,973,1
45,1151,1
45,554,1
45,3281,1
45,2568,1
45,1535,1
45,2166,1
45,1663,1
45,1638,1
45,1401,1
45,2056,1
45,1033,1
45,3413,1
45,3285,1
45,1181,1
45,895,1
45,2248,1
45,2367,1
45,3493,1
45,1557,1
45,2976,1
45,2524,1
45,899,1
45,1001,1
45,3449,1
45,1881,1
45,930,1
45,2751,1
45,484,1
45,2521,1
45,77,1
45,2045,1
45,2381,1
45,66,1
45,1252,1
45,1364,1
45,2479,1
45,2277,1
45,1199,1
45,1923,1
45,50,1
45,2907,1
45,1058,1
45,3293,1
45,1459,1
115,1170,1
115,3334,1
115,2944,1
115,253,1
115,788,1
115,320,1
115,3353,1
115,1790,1
115,2367,1
115,2726,1
115,3226,1
115,2657,1
115,1882,1
115,3175,1
115,599,1
115,2062,1
115,109,1
115,761,1
115,3380,1
115,2949,1
65,1440,1
65,2846,1
65,2652,1
65,203,1
65,1770,1
65,2293,1
65,1680,1
65,3417,1
65,2394,1
65,2400,1
65,948,1
65,2949,1
65,3353,1
65,3517,1
65,1443,1
65,3420,1
65,1433,1
65,919,1
65,3126,1
65,1790,1
65,1236,1
65,167,1
65,3267,1
65,599,1
65,2616,1
65,3226,1
65,2657,1
65,423,1
65,2654,1
65,1293,1
65,2075,1
65,1232,1
65,2651,1
65,389,1
65,3534,1
65,3347,1
65,1344,1
65,1243,1
65,3325,1
65,2661,1
65,1009,1
65,1580,1
65,2553,1
65,489,1
65,1997,1
65,1464,1
65,996,1
65,3273,1
65,2948,1
65,2677,1
65,1857,1
65,3565,1
65,3056,1
65,2311,1
65,682,1
65,403,1
65,2967,1
65,397,1
65,3108,1
65,2742,1
65,138,1
65,2840,1
65,2848,1
65,2220,1
65,3244,1
65,486,1
65,922,1
65,357,1
65,3210,1
65,346,1
65,1918,1
65,3096,1
65,1416,1
65,2363,1
65,1877,1
65,2812,1
65,690,1
65,2663,1
65,2426,1
65,148,1
65,2649,1
65,3302,1
65,2223,1
65,380,1
65,3002,1
65,222,1
65,1621,1
65,2537,1
65,1845,1
65,1888,1
65,2939,1
65,3035,1
65,1878,1
65,73,1
65,180,1
65,1952,1
65,3158,1
65,3227,1
65,2023,1
65,2953,1
65,1698,1
65,993,1
65,3397,1
65,3163,1
65,3357,1
65,2944,1
65,815,1
65,428,1
65,2636,1
65,161,1
65,1524,1
65,1756,1
65,183,1
65,1277,1
65,875,1
65,1782,1
65,2650,1
65,168,1
65,1601,1
65,67,1
65,76,1
65,972,1
65,1671,1
65,153,1
65,121,1
65,390,1
65,2679,1
65,102,1
65,3498,1
65,236,1
65,2927,1
65,2367,1
65,3076,1
65,1749,1
65,2805,1
65,3537,1
65,2970,1
65,3282,1
65,965,1
65,2200,1
65,3073,1
65,1578,1
65,2668,1
65,1094,1
65,2785,1
65,607,1
65,3334,1
65,1803,1
65,2437,1
65,2709,1
65,2504,1
65,3363,1
65,2165,1
65,1722,1
65,1262,1
65,3482,1
65,3116,1
65,239,1
65,1415,1
65,2215,1
84,1243,1
84,2,1
84,1627,1
84,38,1
84,3353,1
84,719,1
84,2666,1
84,3009,1
84,895,1
84,3325,1
84,2390,1
84,119,1
84,1662,1
84,80,1
84,1848,1
84,1262,1
84,1060,1
84,2494,1
84,86,1
84,2520,1
84,1878,1
84,1785,1
84,1722,1
84,2662,1
84,3390,1
84,699,1
84,2013,1
84,1755,1
84,3079,1
84,1835,1
84,3581,1
84,500,1
84,3145,1
84,3089,1
84,222,1
84,2331,1
84,2604,1
84,2062,1
84,2599,1
84,3503,1
84,2348,1
84,828,1
84,1344,1
84,3524,1
84,52,1
84,1916,1
84,3042,1
84,2439,1
84,2232,1
84,3122,1
84,3569,1
84,3510,1
84,1598,1
84,516,1
84,2285,1
84,297,1
84,1154,1
84,1115,1
84,1384,1
84,3002,1
84,3297,1
84,2902,1
84,2404,1
84,1066,1
84,490,1
84,340,1
84,3058,1
84,3355,1
84,2672,1
84,572,1
84,553,1
84,2476,1
84,2504,1
84,3249,1
84,751,1
84,3081,1
84,1389,1
84,224,1
84,3559,1
84,2467,1
84,3029,1
84,2783,1
84,2174,1
84,873,1
84,1268,1
84,803,1
84,341,1
84,3392,1
84,3102,1
84,301,1
84,2970,1
84,1845,1
84,2100,1
84,125,1
84,1725,1
84,898,1
84,3393,1
84,782,1
84,2354,1
84,1976,1
84,1121,1
84,1016,1
84,1111,1
84,2661,1
84,978,1
84,3054,1
84,651,1
84,1229,1
84,1816,1
84,2723,1
84,264,1
84,2179,1
84,3416,1
84,1421,1
84,1101,1
84,911,1
84,2457,1
84,2700,1
84,1762,1
84,238,1
84,2001,1
84,1759,1
84,2589,1
84,3464,1
84,488,1
84,1428,1
84,1124,1
84,403,1
84,397,1
84,1312,1
84,1707,1
84,1751,1
84,2776,1
84,2155,1
84,476,1
84,2855,1
84,901,1
84,2629,1
84,1450,1
84,946,1
84,1149,1
84,1533,1
84,1655,1
84,750,1
84,2588,1
84,320,1
84,1094,1
84,1931,1
84,3420,1
84,1510,1
84,1196,1
84,2316,1
84,963,1
84,1316,1
84,2685,1
84,1157,1
84,1386,1
84,2617,1
84,1879,1
84,265,1
84,3339,1
84,1608,1
84,442,1
84,2830,1
84,1211,1
84,2356,1
84,538,1
84,717,1
84,3264,1
84,2786,1
84,1039,1
84,3594,1
84,577,1
84,900,1
84,2705,1
84,3386,1
84,551,1
84,3473,1
84,2452,1
84,3017,1
84,1745,1
84,2950,1
84,2947,1
84,2901,1
84,1804,1
84,1358,1
84,2656,1
84,3438,1
84,1019,1
84,1093,1
84,696,1
84,3515,1
84,3055,1
84,3202,1
84,908,1
84,2532,1
84,747,1
84,706,1
84,305,1
84,2466,1
84,3199,1
84,2801,1
84,3259,1
84,3233,1
84,2559,1
84,1769,1
84,2891,1
84,510,1
84,2367,1
84,3493,1
84,121,1
84,1304,1
84,1158,1
84,423,1
84,2325,1
84,3300,1
84,2031,1
84,24,1
84,1971,1
84,473,1
84,464,1
84,3514,1
84,2188,1
84,1996,1
84,237,1
84,676,1
84,1999,1
84,2456,1
84,2659,1
84,1600,1
84,10,1
84,2961,1
84,3298,1
84,470,1
84,3071,1
84,888,1
84,1688,1
84,303,1
84,2032,1
84,2571,1
84,1940,1
84,1797,1
84,1240,1
84,2568,1
84,2088,1
84,885,1
84,1205,1
84,2475,1
84,2409,1
84,2025,1
84,3098,1
84,616,1
84,2716,1
84,1283,1
84,1379,1
84,1801,1
84,3234,1
84,1345,1
84,695,1
84,1110,1
84,2754,1
84,1375,1
84,2527,1
84,3003,1
84,1107,1
84,2297,1
84,2271,1
84,1360,1
84,142,1
84,334,1
84,372,1
84,3170,1
84,2582,1
84,2302,1
84,1985,1
84,1085,1
84,623,1
84,502,1
84,740,1
84,147,1
84,1357,1
84,2787,1
84,32,1
84,2383,1
84,2528,1
84,3379,1
84,401,1
84,1015,1
84,322,1
84,2803,1
84,668,1
84,2991,1
84,1098,1
84,996,1
84,3265,1
84,2236,1
84,1849,1
84,879,1
84,1882,1
84,2396,1
84,2359,1
84,3230,1
84,1734,1
84,1607,1
84,129,1
84,1036,1
84,71,1
84,757,1
84,1178,1
84,2555,1
84,1866,1
84,2433,1
84,1397,1
84,243,1
84,1681,1
84,1077,1
84,2368,1
84,672,1
84,537,1
84,1629,1
84,1461,1
84,1176,1
84,3269,1
84,605,1
84,3056,1
84,3375,1
84,1017,1
84,114,1
84,2967,1
84,1070,1
84,3218,1
84,1657,1
84,2326,1
84,3257,1
84,15,1
84,2445,1
84,977,1
84,2614,1
84,721,1
84,3288,1
84,1014,1
84,1292,1
84,3327,1
84,2594,1
84,2264,1
84,287,1
84,2220,1
84,1654,1
84,3028,1
84,3530,1
84,2837,1
84,2004,1
84,3160,1
84,1682,1
84,2323,1
84,271,1
84,1075,1
84,1697,1
84,1909,1
84,1131,1
84,2261,1
84,1672,1
84,1466,1
84,723,1
84,195,1
84,1740,1
84,2125,1
84,1475,1
84,3571,1
84,3201,1
84,2972,1
84,212,1
84,1020,1
84,2303,1
84,2988,1
84,2580,1
84,1369,1
84,2847,1
84,2777,1
84,1447,1
84,1148,1
84,2919,1
84,2076,1
84,3178,1
84,886,1
84,796,1
84,2574,1
84,3590,1
84,3595,1
84,3550,1
84,2567,1
84,2082,1
84,1274,1
84,3529,1
84,300,1
84,578,1
84,3575,1
84,1658,1
84,797,1
84,1258,1
84,3091,1
84,961,1
84,37,1
84,1915,1
84,1297,1
84,783,1
84,428,1
84,1068,1
84,1710,1
84,509,1
84,1522,1
84,2973,1
84,1818,1
84,552,1
84,2178,1
84,1030,1
84,2233,1
84,1664,1
84,2171,1
84,1570,1
84,2712,1
84,1407,1
84,463,1
84,2638,1
84,566,1
84,2781,1
84,1895,1
84,2362,1
84,1713,1
84,2169,1
84,1435,1
84,344,1
84,1649,1
84,1519,1
84,3121,1
84,357,1
84,3432,1
84,3037,1
84,3210,1
84,2443,1
84,2216,1
84,2534,1
84,497,1
84,2610,1
84,1846,1
84,2384,1
84,1003,1
84,3048,1
84,2161,1
84,778,1
84,358,1
84,2897,1
84,837,1
84,19,1
84,2780,1
84,3043,1
84,1486,1
84,658,1
84,1843,1
27,3581,1
27,2477,1
27,1803,1
27,2908,1
27,535,1
27,2909,1
27,3484,1
27,2253,1
27,2061,1
27,1341,1
27,3297,1
27,1722,1
27,409,1
27,1355,1
27,2780,1
27,3009,1
27,2598,1
27,2106,1
27,3128,1
27,3126,1
27,1790,1
27,2519,1
27,2936,1
27,299,1
27,1465,1
27,1210,1
27,553,1
27,3370,1
27,3253,1
27,3278,1
27,311,1
27,3043,1
27,3103,1
27,1146,1
27,2046,1
27,892,1
27,1529,1
27,3174,1
27,1059,1
27,3015,1
27,1658,1
27,2932,1
27,1444,1
27,3279,1
27,2617,1
27,1955,1
27,1879,1
27,1982,1
27,1678,1
27,519,1
27,3173,1
27,1262,1
27,3339,1
27,2504,1
27,2131,1
27,1044,1
27,2225,1
27,2097,1
27,589,1
27,1587,1
27,2134,1
27,2375,1
27,1891,1
27,1616,1
27,1128,1
27,801,1
27,1027,1
27,661,1
27,1060,1
27,3139,1
27,577,1
27,456,1
27,900,1
27,2705,1
27,882,1
27,224,1
27,3559,1
27,2625,1
27,2312,1
27,778,1
27,1048,1
27,3125,1
27,931,1
27,3438,1
27,2523,1
27,1103,1
27,2741,1
27,785,1
27,2416,1
27,1331,1
27,747,1
27,2537,1
27,2413,1
27,3001,1
27,37,1
27,2962,1
27,2317,1
27,3192,1
27,916,1
27,1297,1
27,3219,1
27,1134,1
27,1403,1
27,2891,1
27,253,1
27,3102,1
27,2616,1
27,3423,1
27,1442,1
27,1259,1
27,761,1
27,106,1
27,125,1
27,3076,1
27,2348,1
27,390,1
27,24,1
27,448,1
27,1999,1
27,951,1
27,1376,1
27,3568,1
27,246,1
27,370,1
27,3576,1
27,2983,1
27,1512,1
27,2719,1
27,732,1
27,3203,1
27,1710,1
27,1028,1
27,542,1
27,3110,1
27,3383,1
27,3261,1
27,2516,1
27,1418,1
27,1949,1
27,3577,1
27,2921,1
27,1229,1
27,2691,1
27,1136,1
27,1064,1
27,2827,1
27,2716,1
27,1283,1
27,2590,1
27,2525,1
27,3434,1
27,1798,1
27,2569,1
27,911,1
27,452,1
27,3472,1
27,2175,1
27,3315,1
27,2592,1
27,2632,1
27,1762,1
27,3350,1
27,377,1
27,2153,1
27,925,1
27,230,1
27,756,1
27,2423,1
27,1499,1
27,2250,1
27,1176,1
27,2556,1
27,867,1
27,2565,1
27,2361,1
27,2577,1
27,1585,1
27,1774,1
27,3245,1
27,1902,1
27,1105,1
27,1518,1
27,1802,1
27,826,1
27,2903,1
27,1686,1
27,1194,1
27,763,1
27,2795,1
27,3349,1
27,127,1
27,480,1
27,1366,1
27,99,1
47,1154,1
47,1094,1
47,3581,1
47,3353,1
47,1384,1
47,3002,1
47,2253,1
47,1316,1
47,2780,1
47,919,1
47,2884,1
47,2911,1
47,2416,1
47,376,1
47,2801,1
47,1504,1
47,1289,1
47,3431,1
47,2465,1
47,731,1
47,782,1
47,1454,1
47,1480,1
47,216,1
47,651,1
47,3072,1
47,1703,1
47,1494,1
47,155,1
47,2569,1
47,733,1
47,348,1
47,59,1
47,1863,1
47,1244,1
47,2728,1
47,855,1
47,2865,1
47,395,1
47,1115,1
47,3048,1
47,1113,1
47,3517,1
47,1848,1
47,1196,1
47,2448,1
47,2061,1
47,1341,1
47,1722,1
47,833,1
47,3339,1
47,493,1
47,1095,1
47,3054,1
47,157,1
47,1831,1
47,2177,1
47,1561,1
47,367,1
47,1573,1
90,1154,1
90,2262,1
90,2337,1
90,1340,1
90,1401,1
90,1384,1
90,3420,1
90,1848,1
90,1029,1
90,1196,1
90,3002,1
90,2316,1
90,1316,1
90,2061,1
90,300,1
90,1722,1
90,3145,1
90,281,1
90,1066,1
90,1355,1
90,2666,1
90,99,1
90,517,1
90,1861,1
90,2598,1
90,1553,1
90,1262,1
90,2131,1
90,1486,1
90,1013,1
90,2618,1
90,1060,1
90,533,1
90,2911,1
90,3594,1
90,2094,1
90,2705,1
90,3017,1
90,179,1
90,3578,1
90,1367,1
90,655,1
90,2104,1
90,3526,1
90,394,1
90,2783,1
90,358,1
90,2174,1
90,493,1
90,1138,1
90,2557,1
90,1000,1
90,873,1
90,803,1
90,3301,1
90,1272,1
90,2778,1
90,376,1
90,1694,1
90,305,1
90,2405,1
90,2407,1
90,2466,1
90,1839,1
90,1181,1
90,3487,1
90,2801,1
90,2732,1
90,591,1
90,3392,1
90,1303,1
90,2500,1
90,1025,1
90,870,1
90,2270,1
90,1684,1
90,681,1
90,1403,1
90,2763,1
90,1330,1
90,1757,1
90,1504,1
90,86,1
90,190,1
90,3190,1
90,3175,1
90,761,1
90,125,1
90,2599,1
90,3247,1
90,3503,1
90,2120,1
90,1383,1
90,3393,1
90,2348,1
90,1976,1
90,307,1
90,1557,1
90,135,1
90,2744,1
90,101,1
90,2966,1
90,3,1
90,268,1
90,2809,1
90,1737,1
90,3317,1
90,2888,1
90,2788,1
90,1413,1
90,899,1
90,1946,1
90,464,1
90,2096,1
90,3513,1
90,1219,1
90,2775,1
90,676,1
90,302,1
90,1285,1
90,3430,1
90,2185,1
90,2518,1
90,3154,1
90,2992,1
90,1815,1
90,1509,1
90,2238,1
90,3361,1
90,2940,1
90,3373,1
90,3166,1
90,736,1
90,3141,1
90,1492,1
90,257,1
90,1560,1
90,509,1
90,2057,1
90,1229,1
90,494,1
90,2307,1
90,1666,1
90,1652,1
90,1117,1
90,1001,1
90,2590,1
90,2562,1
90,707,1
90,3319,1
90,545,1
90,695,1
90,3543,1
90,594,1
90,968,1
90,2929,1
90,3445,1
90,131,1
90,1031,1
90,1046,1
90,2569,1
90,1842,1
90,1045,1
90,513,1
90,1404,1
90,911,1
90,1319,1
90,3428,1
90,929,1
90,1974,1
90,2401,1
90,3152,1
90,277,1
90,2060,1
90,1838,1
90,2622,1
90,1485,1
90,1307,1
90,2760,1
90,1264,1
90,1291,1
90,515,1
90,333,1
90,2673,1
90,226,1
90,1078,1
90,3332,1
90,2347,1
90,3481,1
90,530,1
90,2521,1
90,2359,1
90,534,1
90,248,1
90,1002,1
90,2387,1
90,3587,1
90,3070,1
90,1490,1
90,991,1
90,3519,1
90,956,1
90,3040,1
90,2653,1
90,593,1
90,537,1
90,1116,1
90,378,1
90,1082,1
90,1176,1
90,605,1
90,3351,1
90,1391,1
90,2852,1
90,1854,1
90,1422,1
90,3093,1
90,1527,1
90,3495,1
90,1674,1
90,3547,1
90,2011,1
90,136,1
90,1913,1
90,2329,1
90,426,1
90,2769,1
90,598,1
90,1100,1
90,841,1
90,365,1
90,2736,1
90,2479,1
90,2327,1
90,755,1
90,1450,1
90,223,1
90,1365,1
90,2440,1
90,2251,1
90,3019,1
90,896,1
90,1463,1
90,108,1
90,2630,1
90,2372,1
90,165,1
90,818,1
90,2205,1
90,20,1
90,759,1
90,1459,1
90,2165,1
90,203,1
90,497,1
90,207,1
90,2877,1
90,535,1
90,2382,1
90,1610,1
90,3531,1
90,149,1
90,191,1
90,3091,1
90,2625,1
90,1745,1
90,3149,1
90,1225,1
90,1962,1
90,18,1
90,510,1
90,794,1
90,1414,1
90,2029,1
90,3493,1
90,788,1
90,2291,1
90,3076,1
90,1725,1
90,2624,1
90,1111,1
90,2016,1
90,2961,1
90,1950,1
90,141,1
90,1174,1
90,1394,1
90,355,1
90,1884,1
90,2568,1
90,2716,1
90,1233,1
90,2722,1
90,3250,1
90,2540,1
90,881,1
90,2993,1
90,1741,1
90,201,1
90,2007,1
90,1656,1
90,326,1
90,1130,1
90,198,1
90,1548,1
90,608,1
90,1786,1
90,826,1
90,2889,1
90,2750,1
90,539,1
90,2978,1
90,1909,1
90,1224,1
90,554,1
90,2711,1
90,834,1
90,2159,1
90,3550,1
90,2151,1
90,3353,1
90,931,1
90,3478,1
90,2449,1
90,2203,1
90,3136,1
90,2020,1
90,550,1
90,2002,1
90,2851,1
90,543,1
14,2380,1
14,803,1
14,2367,1
14,2732,1
14,3362,1
14,2042,1
14,551,1
14,2493,1
14,794,1
14,3247,1
14,978,1
14,1117,1
14,1313,1
14,637,1
14,960,1
14,320,1
14,3581,1
14,1542,1
14,1029,1
14,1316,1
14,2448,1
14,300,1
14,833,1
14,780,1
14,1013,1
14,950,1
14,3199,1
14,870,1
14,2029,1
14,496,1
14,2291,1
14,698,1
14,295,1
14,56,1
14,1590,1
14,26,1
14,824,1
14,1652,1
14,707,1
14,1409,1
14,1279,1
14,2592,1
14,2232,1
14,997,1
14,1886,1
14,1438,1
14,3334,1
14,1154,1
14,2949,1
14,2477,1
14,1341,1
14,2780,1
14,2705,1
14,453,1
14,1582,1
14,1001,1
14,1938,1
14,1506,1
14,2462,1
14,2416,1
14,2306,1
14,934,1
14,754,1
14,207,1
14,1340,1
14,2642,1
14,1084,1
14,895,1
14,3431,1
14,615,1
14,362,1
14,2777,1
14,2733,1
14,27,1
14,1414,1
14,125,1
14,1996,1
14,34,1
14,1916,1
14,9,1
14,3597,1
14,424,1
14,912,1
14,406,1
14,2828,1
14,535,1
14,1745,1
14,2104,1
14,155,1
14,1739,1
14,504,1
14,1305,1
14,1230,1
14,1471,1
95,1790,1
95,1236,1
95,778,1
95,1103,1
95,2413,1
83,2606,1
83,918,1
83,1380,1
83,2720,1
83,1516,1
83,1433,1
83,679,1
83,1912,1
83,1306,1
83,379,1
83,770,1
83,2654,1
83,581,1
83,1904,1
83,3527,1
83,274,1
83,1733,1
83,1530,1
83,2934,1
83,1559,1
83,2152,1
83,993,1
83,3506,1
83,1981,1
83,721,1
83,734,1
83,1680,1
83,1770,1
83,371,1
83,578,1
83,191,1
83,873,1
83,376,1
83,18,1
83,3217,1
83,713,1
83,2698,1
83,384,1
83,838,1
83,3138,1
83,272,1
83,1636,1
83,2470,1
83,1468,1
83,307,1
83,2178,1
83,567,1
83,3539,1
83,2765,1
83,2247,1
83,1122,1
83,2404,1
83,551,1
83,1304,1
83,3403,1
83,3002,1
83,490,1
83,2436,1
83,3593,1
83,69,1
83,2928,1
155,1401,1
155,3002,1
155,2316,1
155,99,1
155,340,1
155,2598,1
155,2857,1
155,522,1
155,3339,1
155,3249,1
155,2705,1
155,2426,1
155,1496,1
155,1403,1
155,1504,1
155,2891,1
155,2616,1
155,2970,1
155,2744,1
155,3152,1
155,2359,1
155,2437,1
155,1116,1
155,1656,1
155,1500,1
155,841,1
155,2072,1
155,3246,1
155,2617,1
155,1850,1
155,1604,1
155,1540,1
155,1937,1
155,1578,1
155,471,1
155,525,1
155,2936,1
155,3543,1
155,477,1
155,576,1
155,2636,1
155,2188,1
155,325,1
155,2378,1
155,2150,1
155,2534,1
155,1810,1
155,3145,1
155,950,1
155,1621,1
155,2690,1
155,1409,1
155,3283,1
155,2177,1
155,438,1
155,2768,1
155,514,1
155,3589,1
155,1945,1
155,3148,1
155,2151,1
155,2104,1
155,2416,1
155,761,1
155,545,1
155,3041,1
155,1407,1
155,1251,1
155,833,1
155,2903,1
155,2420,1
155,1542,1
155,3353,1
155,207,1
155,500,1
155,300,1
155,2950,1
155,2367,1
155,1781,1
155,3583,1
155,1507,1
155,2691,1
155,1112,1
155,2592,1
155,87,1
155,3443,1
155,1397,1
155,3256,1
155,245,1
155,3334,1
155,1154,1
155,320,1
155,630,1
155,3484,1
155,1316,1
155,1465,1
155,3422,1
155,510,1
155,2132,1
155,1414,1
155,1766,1
155,496,1
155,3431,1
155,1710,1
155,615,1
155,2569,1
155,3457,1
155,392,1
155,1398,1
155,1139,1
155,3374,1
155,109,1
155,2477,1
155,1443,1
155,535,1
155,2253,1
155,3128,1
155,224,1
155,2248,1
155,355,1
155,1652,1
155,1741,1
155,1437,1
155,187,1
155,1002,1
155,2200,1
155,1312,1
155,2704,1
155,59,1
155,3541,1
155,1484,1
155,1820,1
155,3182,1
155,3224,1
155,2609,1
155,3297,1
155,116,1
155,1084,1
155,1971,1
155,1232,1
155,2651,1
155,764,1
155,2982,1
155,910,1
155,3129,1
155,1342,1
155,1174,1
155,1513,1
155,2279,1
155,1563,1
155,504,1
155,1176,1
155,2753,1
155,261,1
155,3171,1
155,440,1
155,2044,1
155,986,1
155,1440,1
155,1703,1
155,1537,1
155,2521,1
155,2725,1
155,339,1
155,2915,1
155,2262,1
155,3096,1
155,3009,1
155,1907,1
155,2504,1
155,1891,1
155,1348,1
155,1705,1
155,794,1
155,3447,1
155,1845,1
155,1888,1
155,428,1
155,3300,1
155,1285,1
155,1890,1
155,2357,1
155,3428,1
155,515,1
155,2710,1
155,2464,1
155,1715,1
155,540,1
155,924,1
155,2155,1
155,3268,1
155,973,1
155,3378,1
155,2680,1
155,1933,1
155,67,1
155,1717,1
155,1975,1
155,353,1
155,2933,1
155,1387,1
155,653,1
155,391,1
155,27,1
155,718,1
155,2663,1
155,647,1
155,2428,1
155,1371,1
155,2939,1
155,1170,1
155,106,1
155,327,1
155,3033,1
155,1545,1
155,1092,1
155,3273,1
155,2953,1
155,2711,1
155,2877,1
155,2128,1
155,3445,1
155,202,1
155,1786,1
155,2943,1
155,459,1
155,2884,1
155,1262,1
155,2225,1
155,1582,1
155,3175,1
155,1995,1
155,2562,1
155,1078,1
155,378,1
155,1707,1
155,467,1
155,3301,1
155,3377,1
155,2666,1
155,222,1
155,1268,1
155,2532,1
155,1996,1
155,3141,1
155,926,1
155,2457,1
155,1634,1
155,671,1
155,3226,1
155,2353,1
155,3522,1
155,1249,1
155,1803,1
155,231,1
155,237,1
155,845,1
155,1164,1
155,512,1
155,3526,1
155,1418,1
155,2527,1
155,1267,1
155,354,1
155,1289,1
155,2162,1
155,792,1
155,3016,1
155,2645,1
155,1207,1
155,1257,1
155,2808,1
155,3207,1
155,2410,1
155,2503,1
155,657,1
155,2240,1
155,3193,1
137,1316,1
137,3429,1
137,387,1
137,1182,1
137,2982,1
137,3443,1
137,1843,1
137,1184,1
137,539,1
137,440,1
137,2818,1
137,769,1
137,2865,1
137,3329,1
137,2298,1
137,809,1
137,2465,1
137,3393,1
137,782,1
137,2189,1
137,2214,1
137,1183,1
137,385,1
137,25,1
137,1317,1
137,315,1
137,1764,1
137,792,1
137,3297,1
137,1367,1
132,109,1
132,1094,1
132,3048,1
132,3353,1
132,2262,1
132,526,1
132,1739,1
132,2909,1
132,3128,1
132,784,1
132,3355,1
132,1790,1
132,2936,1
132,1465,1
132,2517,1
132,3370,1
132,3278,1
132,1236,1
132,2259,1
132,1891,1
132,1128,1
132,116,1
132,1027,1
132,900,1
132,1621,1
132,2532,1
132,953,1
132,2286,1
132,647,1
132,2575,1
132,253,1
132,1215,1
132,2325,1
132,1028,1
132,2659,1
132,2871,1
132,2170,1
132,1125,1
132,2527,1
132,711,1
132,3097,1
132,3468,1
132,2670,1
132,2967,1
132,2155,1
132,3581,1
132,2477,1
132,2253,1
132,1355,1
132,340,1
132,3058,1
132,2519,1
132,572,1
132,3208,1
132,3438,1
132,1575,1
132,2265,1
132,1354,1
132,911,1
132,3187,1
132,2232,1
132,1032,1
132,3263,1
132,3096,1
132,2780,1
132,2962,1
132,3513,1
132,1136,1
132,1794,1
132,1626,1
132,322,1
132,3494,1
132,3101,1
132,2165,1
132,1316,1
132,2448,1
132,833,1
132,919,1
132,3009,1
132,1210,1
132,2570,1
132,533,1
