session_id,item_id,rating
120,2124,1
120,1202,1
120,135,1
120,110,1
120,927,1
120,126,1
120,1502,1
120,2934,1
120,335,1
120,2666,1
120,3572,1
120,750,1
120,1135,1
120,486,1
120,2952,1
120,23,1
120,2350,1
120,1216,1
120,3451,1
120,2361,1
120,2048,1
120,1061,1
120,2530,1
120,2490,1
120,2630,1
120,1912,1
120,3279,1
120,3415,1
120,1924,1
120,1783,1
120,623,1
120,1861,1
120,948,1
120,1304,1
120,2695,1
120,2058,1
120,2568,1
120,499,1
120,2029,1
120,1546,1
120,330,1
120,1862,1
120,1194,1
120,2499,1
120,91,1
120,400,1
120,1616,1
120,1302,1
120,3455,1
120,678,1
120,3567,1
120,796,1
120,3584,1
120,460,1
120,1186,1
120,3402,1
120,1836,1
120,2345,1
120,3443,1
120,93,1
120,2581,1
120,191,1
120,1112,1
120,2757,1
120,350,1
120,1483,1
120,3477,1
120,1134,1
120,1430,1
120,3519,1
120,2736,1
120,2390,1
120,48,1
120,1833,1
120,3194,1
120,1858,1
120,2988,1
120,1367,1
120,3332,1
120,661,1
120,2451,1
120,891,1
120,1192,1
120,1881,1
120,2084,1
120,1251,1
120,634,1
120,2387,1
120,1853,1
120,1621,1
120,515,1
120,313,1
120,1930,1
120,2240,1
120,2102,1
120,3382,1
120,3134,1
120,922,1
120,865,1
120,2430,1
120,1793,1
120,3151,1
120,2722,1
120,1515,1
120,2999,1
120,2924,1
120,1601,1
120,1269,1
120,3077,1
120,2188,1
120,3356,1
120,607,1
120,993,1
120,2716,1
120,2554,1
120,2371,1
120,1246,1
120,2709,1
120,2196,1
120,1408,1
120,2369,1
120,281,1
120,1837,1
120,995,1
120,1392,1
120,1105,1
120,87,1
120,418,1
120,1479,1
120,2454,1
120,1435,1
120,404,1
120,1184,1
120,1787,1
120,1896,1
120,79,1
120,1680,1
120,3135,1
120,2014,1
120,1775,1
120,905,1
120,2296,1
120,1145,1
120,2358,1
120,2289,1
120,1741,1
120,2858,1
120,1558,1
120,167,1
120,2782,1
120,1133,1
120,565,1
120,2928,1
120,2073,1
120,2493,1
120,1899,1
120,2287,1
120,1588,1
120,770,1
120,1827,1
120,1676,1
120,3293,1
120,3627,1
120,3203,1
120,2579,1
120,2340,1
120,2672,1
120,2753,1
120,2561,1
120,2045,1
120,2515,1
120,516,1
120,195,1
120,3214,1
120,2279,1
120,1631,1
120,283,1
120,3053,1
120,1037,1
120,809,1
120,1642,1
120,2042,1
120,3064,1
120,1982,1
120,531,1
120,3065,1
120,3029,1
120,1365,1
120,369,1
120,2379,1
120,628,1
120,1500,1
81,2088,1
81,1599,1
81,208,1
81,2741,1
81,2221,1
81,3300,1
81,2657,1
81,3097,1
81,435,1
81,440,1
81,2612,1
81,11,1
81,3452,1
81,766,1
81,1365,1
81,875,1
81,1620,1
81,1340,1
81,3464,1
81,999,1
81,1175,1
81,782,1
81,3274,1
81,1267,1
81,2160,1
81,1069,1
81,1057,1
81,780,1
81,827,1
81,1690,1
81,3180,1
81,369,1
81,1598,1
81,3465,1
81,2107,1
81,2004,1
81,1859,1
81,175,1
81,1154,1
81,363,1
81,1435,1
81,80,1
81,3349,1
81,2212,1
81,2153,1
81,215,1
81,3067,1
81,1760,1
81,2250,1
81,2506,1
81,186,1
81,168,1
81,2173,1
81,3174,1
81,2987,1
81,2209,1
81,293,1
81,1248,1
81,319,1
81,2769,1
81,2439,1
81,3297,1
81,559,1
81,2492,1
81,2661,1
81,3311,1
81,124,1
81,1221,1
81,722,1
81,58,1
81,1432,1
81,310,1
81,3167,1
81,3191,1
81,2327,1
81,3273,1
81,59,1
81,2551,1
81,1471,1
81,3064,1
81,3615,1
81,2548,1
81,3166,1
81,2670,1
81,3123,1
81,2444,1
81,2453,1
81,2265,1
81,3371,1
81,1081,1
81,3418,1
81,3114,1
81,3403,1
81,1254,1
81,79,1
81,3618,1
81,1596,1
81,1393,1
81,768,1
81,3135,1
81,517,1
81,1098,1
81,2760,1
81,172,1
81,2132,1
81,1241,1
81,1376,1
81,1525,1
81,1030,1
81,171,1
81,752,1
81,2093,1
81,1113,1
81,1522,1
81,648,1
81,1107,1
81,708,1
81,3145,1
81,355,1
81,1669,1
81,2865,1
81,994,1
81,3384,1
81,519,1
81,271,1
81,3576,1
81,2654,1
81,1569,1
81,2103,1
81,1801,1
81,2296,1
81,1482,1
81,3079,1
81,111,1
81,1256,1
81,1554,1
81,1180,1
81,2978,1
81,2732,1
81,2663,1
81,1993,1
81,1954,1
81,402,1
81,246,1
81,1379,1
81,2293,1
81,1229,1
81,1524,1
81,3507,1
81,2776,1
81,3137,1
81,3542,1
81,690,1
81,1580,1
81,36,1
81,2269,1
81,1088,1
81,749,1
81,2284,1
81,413,1
81,1893,1
81,2558,1
81,1655,1
81,2696,1
81,464,1
81,2707,1
81,2719,1
81,1757,1
81,1966,1
81,2627,1
81,1186,1
81,3430,1
81,1709,1
81,1224,1
81,129,1
81,1675,1
81,1997,1
81,1020,1
81,3059,1
81,1867,1
81,1322,1
81,30,1
81,2944,1
81,3541,1
81,953,1
81,24,1
81,1512,1
81,3039,1
81,504,1
81,1660,1
81,1425,1
81,3626,1
81,2601,1
81,1396,1
196,605,1
196,1608,1
196,2298,1
196,1636,1
196,3383,1
196,100,1
196,846,1
196,482,1
196,3241,1
196,1888,1
82,3634,1
82,1650,1
82,1858,1
82,1025,1
82,432,1
82,2810,1
82,579,1
82,1522,1
82,1599,1
82,1961,1
82,1050,1
82,3092,1
82,2067,1
82,596,1
82,546,1
82,2247,1
82,454,1
82,1377,1
82,1151,1
82,409,1
82,451,1
82,494,1
82,456,1
82,2874,1
82,3224,1
82,533,1
82,573,1
82,3019,1
82,112,1
82,774,1
82,628,1
82,1212,1
82,62,1
82,153,1
82,3167,1
82,2028,1
82,168,1
82,2295,1
82,1783,1
82,1729,1
82,549,1
82,2061,1
82,435,1
82,3262,1
82,1744,1
82,2388,1
100,715,1
100,2339,1
100,2088,1
100,3092,1
100,2290,1
100,1998,1
100,3097,1
100,626,1
100,1365,1
100,451,1
100,2465,1
100,3171,1
100,3371,1
100,1144,1
100,1281,1
100,92,1
100,130,1
100,1025,1
100,2762,1
100,365,1
100,2012,1
100,3160,1
100,1513,1
100,377,1
100,2845,1
100,2219,1
100,474,1
100,952,1
100,1258,1
100,690,1
100,2697,1
100,1125,1
100,3491,1
100,1406,1
100,2925,1
100,1877,1
100,2540,1
100,2542,1
100,2036,1
100,689,1
100,1642,1
100,3036,1
100,573,1
100,2032,1
100,2981,1
100,2064,1
100,435,1
100,440,1
100,11,1
100,244,1
100,2173,1
100,2067,1
100,254,1
100,2593,1
100,1441,1
100,2637,1
100,1140,1
100,533,1
100,217,1
100,2396,1
67,715,1
67,1865,1
67,527,1
67,13,1
67,3138,1
67,2290,1
67,2514,1
67,2032,1
67,2910,1
67,2981,1
67,1998,1
67,1341,1
67,626,1
67,435,1
67,418,1
67,11,1
67,2575,1
67,1470,1
67,3250,1
67,766,1
67,3037,1
67,1396,1
67,3434,1
67,1948,1
67,1620,1
67,1159,1
67,168,1
67,2987,1
67,2379,1
67,2673,1
67,651,1
67,722,1
67,3262,1
67,3171,1
67,2347,1
67,1465,1
67,3191,1
67,3633,1
67,3369,1
67,3432,1
67,2235,1
67,1532,1
67,307,1
67,165,1
67,1636,1
67,1915,1
67,1982,1
67,744,1
67,2067,1
67,2890,1
67,534,1
67,3127,1
67,3587,1
67,2483,1
67,202,1
67,2959,1
67,579,1
67,1144,1
67,1927,1
67,1961,1
67,3509,1
67,3043,1
67,100,1
67,846,1
67,2065,1
67,2935,1
67,1281,1
67,2836,1
67,1564,1
67,695,1
67,740,1
67,2211,1
67,1350,1
67,2922,1
67,697,1
67,1420,1
67,3625,1
67,2760,1
67,2305,1
67,2656,1
67,3326,1
67,92,1
67,639,1
67,3155,1
67,2011,1
67,3612,1
67,752,1
67,1113,1
67,2917,1
67,1666,1
67,1772,1
67,2363,1
67,3553,1
67,1361,1
67,648,1
67,2298,1
67,3101,1
67,250,1
67,3565,1
67,3339,1
67,521,1
67,3313,1
67,1648,1
67,62,1
67,667,1
67,1728,1
67,2169,1
67,833,1
67,2434,1
67,2028,1
67,216,1
67,1847,1
67,2803,1
67,2874,1
67,507,1
67,1830,1
67,2703,1
67,3240,1
67,353,1
67,3511,1
67,677,1
67,793,1
67,97,1
67,178,1
67,3088,1
67,3019,1
67,3641,1
67,1044,1
67,1021,1
67,956,1
67,2041,1
67,241,1
67,731,1
67,1555,1
67,1458,1
67,3623,1
67,707,1
67,1145,1
67,2119,1
67,1954,1
67,2535,1
67,3324,1
67,229,1
67,2172,1
67,1111,1
67,1385,1
67,3507,1
67,2035,1
67,2766,1
67,1641,1
67,1445,1
67,2397,1
67,2907,1
67,1398,1
67,1429,1
67,765,1
67,879,1
67,2817,1
67,1109,1
67,233,1
67,690,1
67,3524,1
67,112,1
67,2476,1
67,558,1
67,1580,1
67,220,1
67,622,1
67,757,1
67,184,1
67,2518,1
67,2891,1
67,3238,1
67,1646,1
67,918,1
67,2469,1
67,1223,1
67,3206,1
67,2797,1
67,228,1
67,1235,1
67,56,1
67,886,1
67,3543,1
67,1540,1
67,3004,1
67,1838,1
67,1573,1
67,3264,1
67,1688,1
67,341,1
67,1304,1
67,177,1
67,1855,1
67,1247,1
67,2018,1
67,496,1
67,2087,1
67,2457,1
67,1056,1
67,2916,1
67,814,1
67,854,1
67,535,1
67,325,1
67,796,1
67,2882,1
67,2455,1
67,702,1
67,1186,1
67,1836,1
67,46,1
67,1511,1
67,2576,1
67,2377,1
67,3241,1
67,3184,1
67,640,1
67,1618,1
67,248,1
67,2774,1
67,2503,1
67,609,1
67,748,1
67,2328,1
67,99,1
67,873,1
67,349,1
67,3032,1
67,2513,1
67,1786,1
67,1611,1
67,3105,1
67,1089,1
67,82,1
67,2443,1
67,1357,1
67,2112,1
67,551,1
67,1565,1
67,2418,1
67,1480,1
67,2104,1
67,144,1
67,684,1
67,2868,1
67,2679,1
67,735,1
67,3156,1
67,247,1
67,1835,1
67,2174,1
67,409,1
67,2759,1
67,1631,1
67,883,1
67,1136,1
67,2221,1
67,1713,1
67,509,1
67,1980,1
67,3044,1
67,2896,1
67,1787,1
67,2551,1
67,1137,1
67,1543,1
67,384,1
67,3140,1
67,1356,1
67,316,1
67,1237,1
67,2857,1
67,3435,1
67,2659,1
67,2998,1
67,1161,1
67,1522,1
67,3222,1
67,2927,1
67,1219,1
67,2277,1
67,1346,1
67,2267,1
67,1931,1
67,2734,1
67,2137,1
67,1917,1
67,2585,1
67,1072,1
67,1229,1
67,800,1
67,2326,1
67,1274,1
67,3308,1
67,295,1
67,2135,1
67,2710,1
67,3003,1
67,1843,1
67,138,1
67,2511,1
67,3554,1
67,1815,1
67,823,1
67,1451,1
67,397,1
67,3541,1
67,577,1
67,1707,1
67,211,1
67,912,1
67,313,1
67,243,1
67,3471,1
67,647,1
67,1271,1
67,88,1
67,1837,1
67,1763,1
67,3092,1
67,3166,1
67,1270,1
67,1185,1
67,1560,1
67,1413,1
67,258,1
67,730,1
67,265,1
67,1591,1
67,1754,1
265,550,1
265,1432,1
265,465,1
265,852,1
265,1662,1
265,2598,1
265,1724,1
265,491,1
265,2433,1
265,199,1
244,142,1
244,2483,1
244,629,1
244,2836,1
244,2786,1
244,205,1
244,1503,1
244,454,1
244,1237,1
244,1666,1
244,183,1
244,1111,1
244,1313,1
244,1222,1
244,2879,1
244,2148,1
244,2088,1
244,742,1
244,2910,1
244,626,1
244,2064,1
244,418,1
244,244,1
244,844,1
244,2673,1
244,1309,1
244,1442,1
244,2922,1
244,3435,1
244,1755,1
244,1161,1
244,866,1
244,188,1
244,359,1
244,2979,1
244,1650,1
244,1929,1
244,2172,1
244,2766,1
244,929,1
244,1443,1
244,2284,1
244,1182,1
244,1129,1
244,1627,1
244,2749,1
244,954,1
244,715,1
244,1143,1
244,1599,1
244,440,1
244,1365,1
244,3191,1
244,3013,1
244,52,1
244,1385,1
244,1529,1
244,2866,1
244,1673,1
244,3371,1
244,133,1
244,1444,1
244,478,1
244,883,1
244,13,1
244,328,1
244,1218,1
244,70,1
244,1025,1
244,969,1
244,3593,1
244,607,1
244,1923,1
244,1692,1
244,2857,1
244,1113,1
244,3487,1
244,3095,1
244,3486,1
244,1727,1
244,2268,1
244,2082,1
244,2123,1
244,145,1
244,732,1
244,2221,1
244,1137,1
244,307,1
244,1258,1
244,3400,1
244,636,1
244,2843,1
244,414,1
244,596,1
237,859,1
237,2730,1
237,1601,1
237,257,1
237,435,1
237,3191,1
237,849,1
237,2388,1
237,3310,1
237,1195,1
237,1813,1
237,2606,1
237,3369,1
237,25,1
237,354,1
237,2912,1
237,2372,1
237,137,1
237,3598,1
237,2571,1
237,1331,1
237,1393,1
237,402,1
237,706,1
237,3087,1
237,3010,1
237,297,1
237,1652,1
237,2981,1
237,3174,1
237,1656,1
237,2184,1
237,3431,1
237,2049,1
237,1780,1
237,1705,1
237,2514,1
237,2465,1
237,2292,1
237,545,1
237,783,1
237,914,1
237,362,1
237,2493,1
237,1063,1
237,671,1
237,2509,1
237,2266,1
237,3067,1
237,2065,1
237,2649,1
237,70,1
237,2005,1
237,2835,1
237,3469,1
237,2542,1
237,1241,1
237,290,1
237,2915,1
237,1265,1
237,2538,1
237,163,1
237,3320,1
237,165,1
237,1356,1
237,183,1
237,108,1
237,3207,1
237,2284,1
237,986,1
237,1975,1
237,3052,1
237,2657,1
237,626,1
237,1663,1
237,1036,1
237,1071,1
237,3639,1
237,3442,1
237,176,1
237,1428,1
237,3617,1
237,2248,1
237,2907,1
237,1958,1
237,3416,1
237,595,1
237,3452,1
237,2172,1
237,1547,1
237,2088,1
237,2987,1
237,3576,1
237,147,1
237,1134,1
237,3566,1
237,1590,1
237,801,1
237,2849,1
237,1503,1
237,2093,1
237,1617,1
237,1640,1
237,1942,1
237,2016,1
237,2221,1
237,2734,1
237,3137,1
237,1998,1
237,2396,1
237,1270,1
237,3360,1
237,3408,1
237,690,1
237,1244,1
237,948,1
237,2752,1
237,601,1
237,2916,1
237,277,1
237,534,1
237,3144,1
237,1141,1
237,941,1
237,1888,1
237,202,1
237,1281,1
237,2760,1
237,2703,1
237,3511,1
237,3301,1
237,1484,1
237,3567,1
237,1670,1
237,2405,1
237,3541,1
237,1636,1
237,1734,1
237,2900,1
237,1489,1
237,1655,1
237,3347,1
237,1464,1
237,1258,1
237,321,1
237,766,1
237,875,1
237,2158,1
237,969,1
237,1249,1
237,1701,1
237,2506,1
237,69,1
237,2871,1
237,2485,1
237,2084,1
237,827,1
237,728,1
237,3553,1
237,1031,1
237,3071,1
237,2083,1
237,749,1
237,715,1
237,1865,1
237,1890,1
237,3138,1
237,3464,1
237,3465,1
237,3643,1
237,2069,1
237,764,1
237,1766,1
237,2613,1
237,1915,1
237,2265,1
237,2067,1
237,2742,1
237,2486,1
237,1237,1
237,2897,1
237,648,1
237,2308,1
237,2159,1
237,2855,1
237,1830,1
237,2654,1
237,1482,1
237,2600,1
237,1901,1
237,160,1
237,1931,1
237,1326,1
237,2035,1
237,3454,1
237,3571,1
237,1222,1
237,3524,1
237,1140,1
237,2824,1
237,464,1
237,636,1
237,2098,1
237,1186,1
237,1903,1
237,2120,1
237,786,1
237,1697,1
237,3094,1
237,217,1
237,1536,1
237,1148,1
237,1521,1
237,581,1
237,386,1
237,305,1
237,2563,1
237,1152,1
237,1064,1
237,3199,1
237,662,1
237,2243,1
237,964,1
237,3104,1
237,529,1
237,2612,1
237,2160,1
237,186,1
237,2130,1
237,500,1
237,830,1
237,3570,1
237,1811,1
237,1453,1
237,2482,1
237,1144,1
237,1190,1
237,1420,1
237,1474,1
237,1544,1
237,2012,1
237,1039,1
237,919,1
237,861,1
237,3339,1
237,507,1
237,1317,1
237,254,1
237,889,1
237,1669,1
237,308,1
237,164,1
237,2827,1
237,2280,1
237,344,1
237,3181,1
237,2789,1
237,1167,1
237,989,1
237,2958,1
237,918,1
237,3388,1
237,2545,1
237,2696,1
237,3063,1
237,2627,1
237,2640,1
237,547,1
237,774,1
237,1242,1
237,3482,1
237,2365,1
237,3372,1
237,3624,1
237,98,1
237,492,1
237,556,1
237,2969,1
237,655,1
237,3521,1
237,2425,1
237,654,1
237,2309,1
237,2338,1
237,390,1
237,815,1
237,479,1
237,1103,1
237,1374,1
237,1956,1
237,318,1
237,658,1
237,1620,1
237,3013,1
237,3612,1
237,952,1
237,2655,1
237,2385,1
237,1467,1
237,2412,1
237,3090,1
237,2717,1
237,3300,1
237,3026,1
237,2810,1
237,2288,1
237,772,1
237,30,1
237,3171,1
237,378,1
237,3268,1
237,752,1
237,2584,1
237,1332,1
237,3611,1
237,2397,1
143,1175,1
143,3539,1
143,3064,1
143,2444,1
143,3403,1
257,742,1
257,527,1
257,3138,1
257,766,1
257,3434,1
257,3273,1
257,2305,1
257,172,1
257,2325,1
257,2711,1
257,3412,1
257,1746,1
257,1445,1
257,2391,1
257,1451,1
257,397,1
257,324,1
257,715,1
257,3400,1
257,92,1
257,1241,1
257,3365,1
257,752,1
257,2585,1
257,3571,1
257,1222,1
257,2958,1
257,2710,1
257,1428,1
257,1384,1
257,3449,1
257,1980,1
257,3612,1
257,1988,1
257,1803,1
128,3452,1
128,3044,1
128,2209,1
128,2067,1
128,2990,1
128,3272,1
128,2712,1
128,3088,1
128,376,1
128,1965,1
128,410,1
128,2983,1
128,302,1
128,3042,1
128,1814,1
128,2065,1
128,1241,1
128,2878,1
128,1145,1
128,876,1
128,2060,1
128,2353,1
128,1657,1
128,1937,1
128,2281,1
